set_id,design_id,label,stable,axis_null_count,channel_axis_null_count,wall_cusp_count,cell_count,four_wall_cusps,four_cells,wall_cusp_z_m,wall_cusp_z_over_length,cell_lengths_m,wall_mirror_ratio_min,wall_mirror_ratio_max,axis_mirror_ratio_min,axis_mirror_ratio_max,angle_to_wall_normal_deg_min,angle_to_wall_normal_deg_max,max_wall_intersection_shift_m,max_axis_null_shift_m,wall_radius_m,chamber_length_m,stage_pitch_m,stage_count
sweep_v2,l1a-gs-v2-075-a6696084a4,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,2,2,3,False,False,0.0044779953310695505;0.009657656497982907,0.31674007749930344;0.6831107764692859,0.0044779953310695505;0.005179661166913357;0.0026977109416148424,1.0,1.1552379308682699,0.4836249032332369,0.6209029354990961,1.842900403720722,1.8556895513139942,9.899670479065125e-06,8.795070591280027e-06,0.0015203397825229819,0.014137760419912123,0.0047125868066373745,3
sweep_v2,l1a-gs-v2-076-900f037a8c,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,2,2,3,False,False,0.005693769547685488;0.012053854040724307,0.320997093933784;0.6795589609606433,0.005693769547685488;0.006360084493038819;0.0032317118537857834,1.0,1.7844211902116414,0.367986206803186,0.4611732741378617,0.2104145703455222,0.3251366765668056,1.5033214924652094e-05,1.3287359809807664e-05,0.001634625496808696,0.017737760419912124,0.005912586806637374,3
sweep_v2,l1a-gs-v2-077-44d74d05d4,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,3,3,4,False,True,0.004014092868246914;0.008225869392836182;0.012437301881845145,0.24401265292251706;0.500042295737096;0.7560510249760789,0.004014092868246914;0.004211776524589268;0.004211432489008963;0.0015385669057095142,1.0,1.133638644281441,0.7435289506899159,0.7592658474999961,0.05632499884311418,0.36776439235551994,4.670007313214292e-06,5.281104822646432e-06,0.0017489112110944103,0.0164503472265495,0.004112586806637375,4
sweep_v2,l1a-gs-v2-078-28bf64f2bb,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,4,4,5,True,False,0.004834977198435683;0.010137439440804067;0.014925570007856628;0.020229772193176773,0.1929134550660944;0.40447935694123693;0.5955236521028648;0.8071589769334147,0.004834977198435683;0.005302462242368384;0.004788130567052561;0.0053042021853201456;0.0007580551041537938,1.0,1.2704509107784365,0.5969874379506892,0.7318203162012639,1.0001400423590003,1.1488673295917178,1.5003051543494711e-05,1.6740860236393734e-05,0.0018631969253801246,0.02506293403318687,0.0050125868066373735,5
sweep_v2,l1a-gs-v2-079-62792322e0,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,3,3,4,False,True,0.0060469148072008145;0.012423588854146368;0.018805912858618663,0.24333321188930673;0.49993622788792713;0.7567666031856042,0.0060469148072008145;0.006376674046945553;0.006382324004472296;0.0016882139061041475,1.0,1.364921153968125,0.5146779995208987,0.582158349498209,0.025293164206658097,0.8534773414088516,8.068742024445325e-06,5.817195374731993e-06,0.001977482639665839,0.024850347226549496,0.006212586806637374,4
sweep_v2,l1a-gs-v2-080-b666fbf97d,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,2,2,3,False,False,0.004154725871653122;0.009088559887560988,0.3138541369432566;0.6865632553592718,0.004154725871653122;0.004933834015907866;0.0016674899747646243,1.0,1.0916399840344968,0.7999207310125442,0.9157545566936759,1.9334417648144544,2.0079552186674263,1.2162670582273327e-05,9.655604501154769e-06,0.002108094884563798,0.013237760419912124,0.0044125868066373745,3
sweep_v2,l1a-gs-v2-081-601159d2a0,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,3,3,4,False,True,0.005128433684792834;0.01072236865419146;0.0158437089386356,0.19306728987037106;0.4036590476336416;0.5964592962073009,0.005128433684792834;0.005593934969398625;0.005121340284444142;0.005416041596590173,1.0,1.1936636935237215,0.3918535117455264,0.4582075647660424,0.42068954712967266,0.652258135587679,5.341448700590858e-06,4.164842604142786e-06,0.0014223805988495123,0.026562934033186873,0.005312586806637374,5
sweep_v2,l1a-gs-v2-082-ec510a5bdb,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,3,3,4,False,True,0.005519774925941423;0.011523830669433048;0.017036169593265753,0.1932495772152845;0.4034540238773675;0.5964432636182148,0.005519774925941423;0.0060040557434916245;0.005512338923832705;0.005476566269034332,1.0,1.18602510139045,0.40082835833719743,0.46919319281015726,0.45419858138760794,0.7662701780233016,8.03106067480061e-06,7.387179713179426e-06,0.0015366663131352266,0.028562934033186868,0.005712586806637374,5
sweep_v2,l1a-gs-v2-083-4c9976a050,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,3,3,4,False,True,0.0038675208723950544;0.007823655883968366;0.011783671913833529,0.24712045147689315;0.4999030226432416;0.7529335766968493,0.0038675208723950544;0.003956135011573311;0.003960016029865163;0.0003610941755439641,1.0,1.0101881494409073,0.6460046403795394,0.8074424263944995,0.04319838556768388,0.8164778301241119,8.822990387195775e-06,8.314674810712235e-06,0.001650952027420941,0.015650347226549496,0.003912586806637374,4
sweep_v2,l1a-gs-v2-084-7fbadd6e3c,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,2,2,3,False,False,0.004565712002266702;0.009875153954226093,0.3162340882156356;0.6839810100053039,0.004565712002266702;0.005309441951959391;0.0011528732455299215,1.0,1.187646482353021,0.5623616133772389,0.7027576552082345,1.7370740810627618,1.8032014300467312,2.070361929851867e-05,1.813894765089353e-05,0.001765237741706655,0.014437760419912122,0.004812586806637374,3
sweep_v2,l1a-gs-v2-085-3164dd7be8,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,2,2,3,False,False,0.00585153896512464;0.012021879358519,0.24330372073235804;0.49986302672785904,0.00585153896512464;0.00617034039339436;0.006055764929621036,1.0,1.264507981043543,0.5113394085988101,0.5665068096183414,0.031370374147874816,0.7708475409623764,7.121684075994976e-06,8.593059545899777e-06,0.0018795234559923694,0.024050347226549494,0.0060125868066373735,4
sweep_v2,l1a-gs-v2-086-fbb26d4705,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,2,2,3,False,False,0.003971445662289951;0.008665104961316276,0.3142523303442689;0.6856519409612712,0.003971445662289951;0.004693659299026326;0.0006803221740070385,1.0,1.2052160235930933,0.7768095536156824,0.9582653329772814,2.3544534083672355,2.3728434792478383,1.3251159037882404e-05,8.967495523395236e-06,0.0019938091702780838,0.012637760419912122,0.004212586806637374,3
sweep_v2,l1a-gs-v2-087-8428d611f2,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,2,2,3,False,False,0.004980199048357729;0.010229001902933497,0.2435263809062482;0.5001871992497897,0.004980199048357729;0.005248802854575768;0.004644750831273045,1.0,1.7984594641756537,0.6576422456271226,0.7455644671403862,0.15948077456202964,0.37990580878877334,9.50830705644405e-06,5.7258684602046195e-06,0.0021244214151760433,0.020450347226549495,0.005112586806637374,4
sweep_v2,l1a-gs-v2-088-54d047707b,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,2,4,5,True,False,0.000155888373903292;0.006121485375894335;0.01281761294029134;0.01878042266986876,0.00823161611757339;0.32324230744084687;0.6768283395756899;0.9916918502212158,0.000155888373903292;0.005965597001991043;0.006696127564397005;0.005962809729577419;0.0001573377500433612,1.0,1.0686932544133614,0.19662215205470748,3.5229853636017143,1.3163809826976167,18.26204501466389,1.3758337330983079e-05,9.791803701470327e-06,0.001438707129461757,0.01893776041991212,0.0063125868066373735,3
sweep_v2,l1a-gs-v2-089-8275bc9272,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,4,4,5,True,False,0.00435600681759544;0.009099155776778264;0.013459017972332584;0.018202324005128983,0.19306030018916748;0.4032789247796718;0.5965100971591851;0.806735683327175,0.00435600681759544;0.004743148959182824;0.00435986219555432;0.0047433060327963985;0.0039761984794612175,1.0,1.473962951091285,0.5413198143256788,0.6443103544692713,0.5755806625705934,1.0900226636994108,9.140548597760248e-06,7.236159290187252e-06,0.0015529928437474716,0.02256293403318687,0.004512586806637374,5
sweep_v2,l1a-gs-v2-090-7ab4ba4fd8,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,4,4,5,True,False,0.005245634876219335;0.01089408462553491;0.01616704526437747;0.02181599454360122,0.19383097449030073;0.4025463245107001;0.5973870107561903;0.8061208188605343,0.005245634876219335;0.0056484497493155756;0.005272960638842559;0.005648949279223752;0.004456398270889457,1.0,1.5581034909420046,0.48899457535782104,0.5881899877676396,0.46947538523187266,1.1239964535356275,5.6544320723829825e-06,3.651633806940873e-06,0.001667278558033186,0.027062934033186867,0.005412586806637374,5
sweep_v2,l1a-gs-v2-091-1aab0b78cb,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,3,3,4,False,True,0.0053182663012822946;0.010918411011669939;0.01651763016443601,0.2436428369467366;0.5001992158971712;0.756713192780484,0.0053182663012822946;0.005600144710387644;0.00559921915276607;0.0044071350641164235,1.0,1.6504036891661626,0.4775884246157077,0.5440902030825263,0.0458608879176596,0.3436606608299762,1.189233183116617e-05,1.3306767472784364e-05,0.0017815642723189,0.021828125004327275,0.005457031251081819,4
sweep_v2,l1a-gs-v2-092-d532fb20ca,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,2,2,3,False,False,0.0061274217651819795;0.012952874406830689,0.3212936732660776;0.6791888590357547,0.0061274217651819795;0.006825452641648709;0.005096789828465955,1.0,1.8242814730190862,0.41049523807068494,0.5151582944412969,0.3474762089078771,0.4706203172201786,1.713980589129055e-05,1.4460664565875414e-05,0.0018958499866046144,0.019071093753245456,0.0063570312510818185,3
sweep_v2,l1a-gs-v2-093-27025a655c,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,3,3,4,False,True,0.004445608463857861;0.009116648285207656;0.013787994116345272,0.24388731494887678;0.5001418567759112;0.7564131863848896,0.004445608463857861;0.004671039821349795;0.004671345831137616;0.0032419423602060293,1.0,1.2395376530909508,0.7934717816020459,0.8055570501447618,0.04528586860323148,0.5640468001159461,1.3034125953232528e-05,1.3526331426372273e-05,0.0020101357008903285,0.018228125004327272,0.004557031251081818,4
sweep_v2,l1a-gs-v2-094-ba60c4fe8b,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,6,4,4,5,True,False,0.0055613405573824454;0.01161362158462135;0.017169568796321512;0.023226781221989103,0.19320168033958127;0.40345869522382755;0.5964730100464587;0.8069013423411415,0.0055613405573824454;0.006052281027238905;0.005555947211700161;0.006057212425667591;0.0033158136521561077,1.0,1.4237554665979217,0.6092202168574876,0.7168317872416989,0.8324664136757095,1.1407121615508422,1.8004075417223098e-06,3.411835706276789e-06,0.002140747945788288,0.028785156255409092,0.005757031251081819,5
sweep_v2,l1a-gs-v2-095-27f6ceb96c,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,3,3,4,False,True,0.0038603561580303897;0.00791227996120128;0.011968939970663407,0.2438921955048372;0.49988738141998057;0.756181794583452,0.0038603561580303897;0.00405192380317089;0.004056660009462127;0.0024333751639389802,1.0,1.010993876319852,0.6145670391640692,0.6464059638618771,0.05823877303862367,0.264552406000197,6.35204745028789e-06,7.047733524814283e-06,0.001455033660074002,0.015828125004327273,0.003957031251081818,4
four_cell_v2,v2-000,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01916727676322965,0.7011312233653324,0.01916727676322965;0.008170368636770349,1.4392855071135542,11.831009685078845,1.731229082322136,11.889501487810605,22.42737892458632,22.42737892458632,1.9702548365377326e-07,2.390111608609191e-06,0.008291999999999999,0.0273376454,0.005482,4
four_cell_v2,v2-001,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016736090732827894,0.6953662893464061,0.016736090732827894;0.007331930667172106,1.64114614856743,9.500645388855741,1.6944012552211531,14.808711478988531,24.64447942357665,24.64447942357665,3.0800825483699723e-06,5.066390447262814e-06,0.008692,0.0240680214,0.005082,4
four_cell_v2,v2-002,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01569320389097382,0.7358889829492625,0.01569320389097382;0.005632300709026181,3.109418452244174,6.401337811947734,1.4569618950664724,28.058776318110812,31.500015450870098,31.500015450870098,5.424286831021141e-06,1.2295843607793705e-05,0.009092,0.0213255046,0.004282,4
four_cell_v2,v2-003,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017299338396873927,0.7084080181682535,0.017299338396873927;0.007120682203126075,2.0017731574255273,6.625999009936894,1.2744108561185619,6.55220207272945,20.19480786654412,20.19480786654412,4.848238395180338e-06,6.383148711937292e-06,0.006692,0.0244200206,0.004882000000000001,4
four_cell_v2,v2-004,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019696813889395298,0.6972966099606964,0.019696813889395298;0.008550582710604698,1.5341797917376823,8.416292696581056,1.3422989119398763,5.981641011367934,18.143846346879965,18.143846346879965,2.130046955414744e-07,3.169975304841144e-06,0.007091999999999999,0.028247396599999995,0.0056819999999999996,4
four_cell_v2,v2-005,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01802753635409757,0.690408314182802,0.01802753635409757;0.008083876245902424,1.3879880900181953,9.747959926180771,1.784867314053757,7.988007839130166,17.900889343845297,17.900889343845297,1.9668989285070992e-06,5.735258623056766e-06,0.0074919999999999995,0.026111412599999995,0.005281999999999999,4
four_cell_v2,v2-006,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.015608861562935972,0.7062376756467214,0.015608861562935972;0.006492567037064028,2.051785561164011,6.570248370074928,1.687157717307472,11.67628492054082,21.573806411893575,21.573806411893575,7.108419125361615e-06,9.30432740844575e-06,0.007949,0.0221014286,0.004482,4
four_cell_v2,v2-007,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016062481463019477,0.6962629633918525,0.016062481463019477;0.007007080336980522,1.8748471685569257,7.009189362317442,1.7548803806524187,11.37386049052599,21.133909791761194,21.133909791761194,2.437704465712426e-06,2.4098626708740634e-06,0.008348999999999999,0.0230695618,0.004782,4
four_cell_v2,v2-008,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.020264634287756253,0.7492539099856785,0.020264634287756253;0.006781783512243747,1.9368259488186765,6.5028353863081625,0.8246674083462198,17.223598480999993,40.146747535933365,40.146747535933365,6.22064943279349e-06,2.704553852039826e-06,0.008749,0.0270464178,0.005582,4
four_cell_v2,v2-009,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.020266112241914196,0.7818114763191633,0.020266112241914196;0.005655881558085805,3.6403290440966036,5.104115314435444,0.7066621081866479,58.94594595226429,44.70190369401863,44.70190369401863,1.9081533916925214e-05,2.4258801089367676e-05,0.009149,0.0259219938,0.005182,4
four_cell_v2,v2-010,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016910524847803733,0.76436553531168,0.016910524847803733;0.0052130849521962695,4.195836360928301,5.884788918919064,0.7627725917045265,9.514710673795701,35.44194354471289,35.44194354471289,2.0580525583360765e-05,2.4366228106462162e-05,0.006749,0.022123609800000003,0.0043820000000000005,4
four_cell_v2,v2-011,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017750745026763413,0.7359833470736035,0.017750745026763413;0.00636766077323659,2.604169532284946,5.176071574766657,0.8699451570690273,8.588006901377652,32.44559374904188,32.44559374904188,4.609232545076114e-06,5.194528992474856e-06,0.007149,0.024118405800000003,0.004982,4
four_cell_v2,v2-012,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01995414267189438,0.7176916743474684,0.01995414267189438;0.007849081728105611,1.7462527630728244,6.638313444874259,0.9605623723585665,7.868238870734685,29.62998196088354,29.62998196088354,3.873836946673148e-06,8.198361075850702e-07,0.007548999999999999,0.027803224399999993,0.005781999999999999,4
four_cell_v2,v2-013,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018655308578613618,0.7304383687957138,0.018655308578613618;0.006884571821386375,2.5502662620286403,5.635219023159408,0.9145572094225712,9.848538822944812,32.92255949448093,32.92255949448093,2.1480655755315436e-06,4.656441307399062e-07,0.008006,0.025539880399999992,0.005381999999999998,4
four_cell_v2,v2-014,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01779627228875741,0.783457103313968,0.01779627228875741;0.0049187841112425905,3.8972711895445262,8.168568276633193,0.7076270157881744,29.552722701087642,40.38819464789044,40.38819464789044,4.4217460753656623e-07,6.533499495628425e-06,0.008406,0.0227150564,0.004582,4
four_cell_v2,v2-015,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018572655482079016,0.7953674403255876,0.018572655482079016;0.004778382717920984,3.7827872480505187,5.082922865588713,0.6925882236287402,72.89349890713093,41.93537958978908,41.93537958978908,5.3859035547554335e-06,9.494420458298902e-06,0.008806,0.0233510382,0.004601,4
four_cell_v2,v2-016,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019306003667525884,0.728285324901311,0.019306003667525884;0.007202842532474114,1.8201046104035639,7.071284170281853,1.2786381062954861,14.684117186638048,32.17027568875716,32.17027568875716,1.151274260896562e-06,3.2646364627672564e-06,0.009205999999999999,0.0265088462,0.0054009999999999996,4
four_cell_v2,v2-017,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016883554980189928,0.6981526965109502,0.016883554980189928;0.0072996288198100695,1.4013936631349535,7.722246576188246,1.4022261479432454,7.649079460912617,24.03750817867825,24.03750817867825,3.423115683475614e-06,1.3733189920955846e-06,0.0068059999999999996,0.024183183799999997,0.005000999999999999,4
four_cell_v2,v2-018,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.015785115201559733,0.7385957784578331,0.015785115201559733;0.005586676598440265,2.4487355656713423,5.367633839261841,1.25630668671255,10.816234907488726,29.680979838097446,29.680979838097446,8.87043622183753e-06,9.904169253074913e-06,0.007206,0.021371791799999998,0.004201,4
