case_id,design_id,sweep_index,batch,representative,classification,stage_count_selector,stage_pitch_m,magnet_axial_fraction,chamber_outer_radius_m,dielectric_thickness_m,radial_clearance_m,magnet_radial_thickness_m,source_strength_scale,exit_length_fraction,exit_expansion_descriptor,first_polarity_selector,wall_radius_m,chamber_length_m,injector_length_m,exit_start_m,exit_length_m,exit_outer_radius_m,stage_count,stage_pitch_represented_m,has_divergent_exit,bore_max_b_t,centreline_mid_abs_bz_t,centreline_abs_bz_peak_t,minimum_mirror_ratio,stage_gradient_rms_t_per_m,field_energy_j,axis_cusp_count,axis_null_count,interpolation_b_relative_rms,cross_resolution_b_relative_rms,trials_2N,p_wall_2N,p_wall_2N_lower,p_wall_2N_upper,p_escape_2N,p_reflected_2N,p_timeout_2N,p_wall_N,convergence_change,converged,p_wall_2N_cell1,p_wall_2N_cell2,p_wall_2N_cell3,p_wall_2N_cell4,escape_upstream_anode_plane_2N,escape_exit_plane_2N,escape_divergent_section_radial_2N,escape_unclassified_2N,reflections_N,reflections_2N,timeouts_2N,mu_variation_median,mu_variation_max,tolerance_close_share,steps_median_2N,structural_gates_passed,gates_passed,accepted_field_identity_sha256,orbit_artifact_2N_sha256
l1a-gs-v2-080-b666fbf97d,b666fbf97d551d589a262e3bdf6163e1dab8bf6d1e47fe6e67156d7ca01dc1d6,80,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.1996104886844079,0.0044125868066373745,0.7014887139023628,0.002108094884563798,0.0006540376562984463,0.000576235534801831,0.003405874732121042,1.089905139524683,0.18747208582605443,0.863751462940435,0.7328973620242178,0.002108094884563798,0.013237760419912124,0.00105902083359297,0.010756049862325612,0.002481710557586512,0.0030616136314440975,3,0.0044125868066373745,True,0.23043286209538422,0.12302762400831958,0.12302762400831958,5.6739165775278275,14.906730489629217,0.16458629247285755,3,4,0.005551109052179639,,512,0.595703125,0.5526342652845826,0.6373465870184594,0.173828125,0.23046875,0.0,0.595703125,0.0,True,0.5546875,0.546875,1.0,0.28125,57,32,0,0,118,118,0,0.23432009235925316,7.291467587288334,0.380859375,635.5,True,True,ea14ea62566bb2fe924d0bc3dcb76b85b7c1ca0de334735aab6d030f83d08290,60939e86072d62c82da01e8fdb09c1f49f56a08671cba4a21627e5f7b91f3d7f
l1a-gs-v2-081-601159d2a0,601159d2a0d1a9e2d787ed0ba663890c25bcff896c8297e469b7a02a7eb50a2f,81,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.6996104886844079,0.005312586806637374,0.5094887139023628,0.0014223805988495123,0.0006904012926620827,0.0006108509194172156,0.0035117570850622185,1.1188525079457357,0.1996459988695327,0.8982342215611248,0.7651554265403469,0.0014223805988495123,0.026562934033186873,0.00212503472265495,0.021259750535225774,0.005303183497961098,0.0020829085141668723,5,0.005312586806637374,True,0.27412797879565054,0.17717157405648307,0.2017111721557638,5.793035061473616,11.1752175903607,0.21216312429086195,5,6,0.0054009951336641045,,512,0.80078125,0.7640009571653381,0.8330817215013653,0.0625,0.13671875,0.0,0.80078125,0.0,True,0.4609375,0.75,0.9921875,1.0,32,0,0,0,70,70,0,0.22332706039577538,2.1800021861710324,0.412109375,637.0,True,True,49657ad97c5740551769953c80f30a32ff9e23e53eaa0968be003c23e8310918,0b2ff51ab9dfe3f2b8ae9891cca6378d0d654f790ad1d17dbc93d335d988aa87
l1a-gs-v2-082-ec510a5bdb,ec510a5bdb842266954df67d09c186fad6061caa97bda4075acb10616f5b869a,82,primary,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.887110488684408,0.005712586806637374,0.5574887139023628,0.0015366663131352266,0.0007267649290257191,0.0006454663040326002,0.0036176394380033946,1.1477998763667885,0.21181991191301094,0.9327169801818143,0.7974134910564759,0.0015366663131352266,0.028562934033186868,0.0022850347226549494,0.022512735862300084,0.0060501981708867844,0.0022688124272026242,5,0.005712586806637374,True,0.30925481328477533,0.19302742675749499,0.21888016840102523,8.013065318505806,12.480762687058883,0.3101783059228539,5,6,0.00470426444843368,,512,0.810546875,0.7743386557769042,0.8421298241452116,0.0625,0.126953125,0.0,0.810546875,0.0,True,0.4921875,0.75,1.0,1.0,32,0,0,0,65,65,0,0.18686232100473849,1.9890237112639804,0.419921875,814.5,True,True,26d5b62217294427a3871a0b21790a123d78acdfa264fe9164cd8497b835c283,e99466745e37db51959f0a5611da8f10237dbd2797df1af87a0456603e441f35
l1a-gs-v2-083-4c9976a050,4c9976a0501d382ae2652c7724d073c7dcae7550ea57a66edec677806e0e0001,83,primary,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.3871104886844079,0.003912586806637374,0.6054887139023628,0.001650952027420941,0.0007631285653893554,0.0006800816886479849,0.003723521790944571,1.1767472447878409,0.22399382495648923,0.967199738802504,0.829671555572605,0.001650952027420941,0.015650347226549496,0.0012520277781239598,0.012144766089377493,0.0035055811371720045,0.0024574749609280314,4,0.003912586806637374,True,0.20449741082723596,0.015293377597725045,0.1221011378615197,6.431561388737962,18.066621865008848,0.16457416064384872,4,5,0.007784928742867601,,512,0.6953125,0.6541115676165162,0.7336044574917328,0.0625,0.2421875,0.0,0.6953125,0.0,True,0.5078125,1.0,0.515625,0.7578125,32,0,0,0,124,124,0,0.2972997517050431,4.812962835868492,0.380859375,425.5,True,True,4b48175be47dc1271539775bf3bbddd9209af8d843a7599fbf182f2100e035e0,7a2307a461c7a58d712e0d037bb98e127079c9d483be60ef69618e1c4394316d
l1a-gs-v2-084-7fbadd6e3c,7fbadd6e3cd0a45f040fa53ae4e655215b5b052d9d3a64c22ac16494b4e0e692,84,primary,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.1371104886844079,0.004812586806637374,0.6534887139023628,0.001765237741706655,0.0007994922017529918,0.0007146970732633695,0.0038294041438857477,1.2056946132088935,0.2361677379999675,0.0016824974231934853,0.861929620088734,0.001765237741706655,0.014437760419912122,0.0011550208335929697,0.011028027199756015,0.0034097332201561063,0.002031062905745764,3,0.004812586806637374,True,0.35925894151310794,0.23612029122584408,0.23612029122584408,5.507698513565324,24.8544934478747,0.20819163417687786,3,4,0.005389323339517516,,512,0.69140625,0.6500941921096665,0.7298675124964175,0.048828125,0.259765625,0.0,0.689453125,0.001953125,True,0.8125,0.515625,1.0,0.4375,24,1,0,0,133,133,0,0.193775526793171,4.502193683732782,0.28515625,954.0,True,True,1d5abbc7686b3fde92f75473ecf917016effa1d88af1e891536ca9409a927b63,7741a1d3e8c55beda7126c223ff909c6b75277085c2a9891d4b2f870716a3700
l1a-gs-v2-085-3164dd7be8,3164dd7be83ee0f141365507f285e20af6222935575b698a0d80720c3d770102,85,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.6371104886844079,0.0060125868066373735,0.6650087139023628,0.0018795234559923694,0.0008358558381166281,0.000749312457878754,0.003935286496826925,1.2346419816299463,0.24834165104344574,0.03616525604388321,0.894187684604863,0.0018795234559923694,0.024050347226549494,0.0019240277781239596,0.018077644288140036,0.005972702938409458,0.0021852426808504815,4,0.0060125868066373735,True,0.40331581436601444,0.008511728571130027,0.2734130575626067,5.420325451077122,10.646907302822347,0.4494274254692071,4,5,0.004279947937018999,,512,0.796875,0.7598748962512072,0.8294534619133311,0.0078125,0.1953125,0.0,0.796875,0.0,True,0.9140625,1.0,0.2734375,1.0,0,0,4,0,101,100,0,0.12480734227862253,4.1606052940804075,0.365234375,1097.0,True,True,7d289c151d0bb5977a9438b067dbb910fda69b096308eb69f3ecf4ddfa94b6a4,44eb566bce6a9dd6da47b0cb19df134d4c229b9434c9c63defa20875c421ec18
l1a-gs-v2-086-fbb26d4705,fbb26d47057b6a62f907198e9c20c84c5e9613e838bae574750303227102a4c6,86,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.012110488684407894,0.004212586806637374,0.7130087139023628,0.0019938091702780838,0.0008722194744802646,0.0007839278424941387,0.002241168849768101,1.26511289575737,0.260515564086924,0.07064801466457293,0.9264457491209921,0.0019938091702780838,0.012637760419912122,0.0010110208335929699,0.009345427135323315,0.003292333284588808,0.0023421810766448546,3,0.004212586806637374,True,0.2259155254971328,0.11200907639127862,0.11200907639127862,3.3195098194233905,13.070577581467695,0.11569956422098944,3,4,0.005928047186674043,,512,0.6875,0.6460801256647815,0.7261272584391376,0.0625,0.25,0.0,0.689453125,0.001953125,True,0.75,0.4609375,1.0,0.5390625,32,0,0,0,127,128,0,0.28772374687681906,3.381202831705445,0.34765625,603.5,True,True,ccdbd0f6654a3ffe9998113510cad14dd7109ad3d7b20b1e6112216cb03eb7af,597412ae2bf505d884bbc27267af74e67e5d74f6c2f24117624d5b8560551c6e
l1a-gs-v2-087-8428d611f2,8428d611f20052772acbc056b86c87b803776df9358d1af1fd15a037eb7fcf7b,87,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.5121104886844079,0.005112586806637374,0.5210087139023628,0.0021244214151760433,0.0005118888959678678,0.00036854322710952334,0.002347051202709277,1.2940602641784227,0.27268947713040226,0.10513077328526244,0.9587038136371211,0.0021244214151760433,0.020450347226549495,0.0016360277781239595,0.014873752734206542,0.0055765944923429536,0.0025212543506088797,4,0.005112586806637374,True,0.30920393161868664,0.004667691671250531,0.15681379671898932,5.236283648970278,6.84462881175574,0.13141554875756595,4,5,0.005161416395670087,,512,0.82421875,0.7888685481260529,0.8547400535536402,0.001953125,0.173828125,0.0,0.82421875,0.0,True,1.0,0.7734375,0.53125,0.9921875,0,0,1,0,89,89,0,0.20439446025250133,3.5529329252150927,0.388671875,825.5,True,True,feb8c4ddbf9b03454a399e5eedcc7ac4ffa3996651a99a9327c4223bc9825762,25123dbb0d9fb6ae655a5f1c4eaccaf1799454c3e89b5fe2ff94d8e4a85bb1dc
l1a-gs-v2-088-54d047707b,54d047707bac6d4275c4f66c614ad5cdc761da1de770416e54fd1c93c3fac5e9,88,primary,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.2621104886844079,0.0063125868066373735,0.5690087139023629,0.001438707129461757,0.0005482525323315041,0.000405821333618399,0.0024529335556504536,0.7730076325994752,0.0048633901738804755,0.13961353190595238,0.9909618781532501,0.001438707129461757,0.01893776041991212,0.0015150208335929696,0.01893776041991212,0.0,0.001438707129461757,3,0.0063125868066373735,False,0.24386169825313203,0.1905761202315555,0.1905761202315555,9.541401156869156,5.707113324002633,0.04635907419802592,3,4,0.00533436390711793,,512,0.765625,0.7270378376472112,0.8002559565000072,0.0,0.234375,0.0,0.765625,0.0,True,1.0,0.75,0.5625,0.75,0,0,0,0,120,120,0,0.2601082803324533,7.000817972426225,0.39453125,568.0,True,True,cd257d13aed4d50edb2920e544e15cd79dec10f739f5007245b4e5776ee5547b,953a4b58b8f4479aaf20fdf60e585d62566412ee1ddde2f15f48d30f2f0c27df
l1a-gs-v2-089-8275bc9272,8275bc92725e50696f393f613cd97cc2714e2778c279345d0c5024ea708a121d,89,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.7621104886844079,0.004512586806637374,0.6170087139023628,0.0015529928437474716,0.0005846161686951406,0.00044043671823378364,0.00255881590859163,0.801955001020528,0.01703730321735879,0.17409629052664188,0.0232199426693791,0.0015529928437474716,0.02256293403318687,0.0018050347226549496,0.0221785224845902,0.00038441154859666883,0.0018805713729683916,5,0.004512586806637374,True,0.2379572893504473,0.11886971112802582,0.13608254903294487,5.970083155525515,7.627469929724418,0.06664664183451588,5,6,0.00654887820673071,,512,0.59375,0.5506634111099826,0.6354402809419768,0.0625,0.34375,0.0,0.59765625,0.00390625,True,0.3046875,0.5625,0.75,0.7578125,8,4,20,0,174,176,0,0.3420428918313797,4.482529180702969,0.291015625,444.5,True,True,398f7e5e85c991a0887d155b80f3ca4d4b0659fdd2cbf17312df2cd9a2fa374f,37d53bf45ef9d283f2561c08a31a37129d0e175a153ae50ed6a526dab00d4c64
l1a-gs-v2-090-7ab4ba4fd8,7ab4ba4fd8a6672c32a82a2b641d03a943494d3c4d0590407ccca7e2731ce5c2,90,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.855860488684408,0.0054125868066373746,0.6746087139023628,0.001667278558033186,0.0006209798050587768,0.00047505210284916826,0.0026646982615328063,0.8309023694415806,0.029211216260837045,0.20857904914733139,0.055478007185508105,0.001667278558033186,0.027062934033186867,0.0021650347226549495,0.02627239281449068,0.0007905412186961885,0.002039086123442567,5,0.005412586806637374,True,0.23585229445873246,0.1495167215030248,0.1662334832834191,6.925214300862609,5.478310838527507,0.12073791071276192,5,6,0.005378099390596024,,512,0.509765625,0.46655313914706253,0.5528326621083499,0.09375,0.396484375,0.0,0.509765625,0.0,True,0.265625,0.5234375,0.75,0.5,16,0,32,0,203,203,0,0.3170780074870617,7.408098743012946,0.30078125,449.0,True,True,fb98bc7b0bd9bb369fc9f63af968266a19eb41b68d2fba2bf300d4c8476d0dbe,419b6c3a3471d8ad1e65564356532c329571e164295c6f47921f6663b3673eed
l1a-gs-v2-091-1aab0b78cb,1aab0b78cb98164d47653d1356ef3f235665506269ec28bcade348e3ae485701,91,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.3558604886844079,0.005457031251081819,0.4826087139023628,0.0017815642723189,0.0006573434414224133,0.0005096674874645529,0.0027705806144739833,0.8598497378626332,0.0413851293043153,0.24306180776802133,0.08773607170163711,0.0017815642723189,0.021828125004327275,0.001746250000346182,0.020924765228552432,0.0009033597757748423,0.0022003594946063973,4,0.005457031251081819,True,0.198122409501569,0.01266344999610504,0.12553935494649737,5.1614132155555215,6.5485375896046305,0.07382604696235247,4,5,0.0051193317075248325,,512,0.869140625,0.8371591247862454,0.8956241626683451,0.068359375,0.0625,0.0,0.869140625,0.0,True,0.734375,1.0,1.0,0.7421875,2,1,32,0,32,32,0,0.2562516704102998,3.2852660230595827,0.4921875,558.5,True,True,a694f66f257c47f0b1bdb871d001fd58327d1bf552ced5efb591fcb1be280417,aebcf9fc74e2d92634010bd71b67750305137cbdabb6a6f3804a2c361a741669
l1a-gs-v2-092-d532fb20ca,d532fb20ca093c775bb0226b978824278c94c0a2acecddc8e478141175c3de9e,92,primary,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.1058604886844079,0.0063570312510818185,0.5306087139023629,0.0018958499866046144,0.0006937070777860496,0.0005442828720799374,0.002876462967415159,0.8887971062836859,0.05355904234779355,0.27754456638871083,0.11999413621776611,0.0018958499866046144,0.019071093753245456,0.0015256875002596366,0.018049664235296643,0.0010214295179488144,0.0023643914864598836,3,0.0063570312510818185,True,0.23818328047861836,0.15931278108426797,0.15931278108426797,5.5965387455071705,6.495558005257547,0.09499090185717678,3,4,0.003906926670362752,,512,0.82421875,0.7888685481260529,0.8547400535536402,0.05078125,0.125,0.0,0.82421875,0.0,True,1.0,0.75,0.75,0.796875,0,0,26,0,64,64,0,0.23928621792566562,1.6133146074757798,0.431640625,714.5,True,True,a0db568fbd466709b77080568980b25731275539f89f57dfce9ff89ce46bb45f,f52f00f7d25cb5931785050fcb6d48e611193b7ef128d73e43637dadb98a3701
l1a-gs-v2-093-27025a655c,27025a655c6c9825fe72df1a3d7208930579f94de2bf79dd95cf07e304f287fd,93,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.6058604886844079,0.004557031251081818,0.5786087139023628,0.0020101357008903285,0.000730070714149686,0.0005788982566953221,0.002982345320356336,0.9177444747047385,0.0657329553912718,0.31202732500940034,0.15225220073389512,0.0020101357008903285,0.018228125004327272,0.0014582500003461818,0.0170299364765513,0.0011981885277759707,0.002531182099003024,4,0.004557031251081818,True,0.2021985808194255,0.012693000186094679,0.09810103160017276,7.728750505151928,7.75696789203762,0.09755873977456647,4,5,0.005876660065601444,,512,0.75,0.71072470186089,0.7855518102776686,0.138671875,0.111328125,0.0,0.75,0.0,True,0.5,1.0,1.0,0.5,32,25,14,0,57,57,0,0.2736455068072827,1.1956593646120728,0.38671875,545.5,True,True,091c68a69060085f3e7530ec3406ce15ae6df1356dea37bdd7c26c61795afef3,34210f2d85e6da9d90cc53b8ad83260e4a7ba7d35a126a612b8dc12f2e98635c
l1a-gs-v2-094-ba60c4fe8b,ba60c4fe8bae502f2f36942acd56a6c0d12c073f3a6947730014cc7c8a45daad,94,extension,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.980860488684408,0.005757031251081819,0.6266087139023628,0.002140747945788288,0.0007664343505133222,0.0006135136413107068,0.003088227673297512,0.9466918431257911,0.07790686843475013,0.3465100836300903,0.18451026525002434,0.002140747945788288,0.028785156255409092,0.0023028125004327274,0.02654259487414521,0.002242561381263881,0.0027214869000606466,5,0.005757031251081819,True,0.22286859213923746,0.12607823085895295,0.145814128925477,6.087057132813756,6.975425071905251,0.22527441812480575,5,6,0.004409501022133035,,512,0.37890625,0.3379349268668965,0.42168113756598913,0.123046875,0.498046875,0.0,0.37890625,0.0,True,0.2578125,0.4765625,0.515625,0.265625,30,33,0,0,255,255,0,0.30338519777434303,9.328786906927402,0.2265625,469.0,True,True,7a10a42ac9c1332d408b22b2bbe48fa7608ef3f96a609920ed0ac21f45604053,26bc39d5df16ed7d05d170bb74d935f3830285fbe97a6f67a6cfe8d72aaf93b0
l1a-gs-v2-095-27f6ceb96c,27f6ceb96c3298f87b810da4f8c2da741265b74bbf91892d5e33f2e1344de522,95,primary,False,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,0.4808604886844079,0.003957031251081818,0.6842087139023628,0.001455033660074002,0.0008027979868769587,0.0006481290259260914,0.003200338399941111,0.9756392115468437,0.09008078147822832,0.3809928422507798,0.21676832976615334,0.001455033660074002,0.015828125004327273,0.0012662500003461819,0.014402315134602387,0.0014258098697248866,0.0018673138024878544,4,0.003957031251081818,True,0.21036132113727365,0.010507541504454994,0.13263353704302688,11.962273869971511,19.39914662141306,0.10380830094762447,4,5,0.008288477698768781,,512,0.75,0.71072470186089,0.7855518102776686,0.125,0.125,0.0,0.75,0.0,True,0.5,1.0,1.0,0.5,32,32,0,0,64,64,0,0.2600657895390326,1.6409482636280273,0.45703125,440.5,True,True,9a404edbf9dc8096d7793238a9f6a6a3542782efe2a4bf6fe9f31e66893b14a2,f5947753cd866e64e21c03f67f57e9dbc97fb06784210e3300ea18ed931b0b68
