set_id,design_id,label,inside_sweep_v2_box,stage_count,stage_pitch_m,wall_radius_m,wall_radius_over_pitch,x_w,i1_x_w,predicted_hemp_like_i1,magnet_inner_radius_m,magnet_radial_thickness_m,magnet_axial_fraction,source_strength_scale,exit_length_m,axis_null_count,wall_cusp_count,cell_count,four_wall_cusps,min_rho_conservative,max_rho_conservative,rho_conservative_per_cusp,rho_downstream_per_cusp,rho_wall_per_cusp,hemp_like_all_cusps,five_stage_four_cusp_hemp_like,wall_b3_over_b1,wall_b5_over_b1,angle_to_wall_normal_deg_max,stable,max_wall_intersection_shift_m,rho_resolution_sensitivity_max,v2_gates_passed,boundary_to_peak_ratio,topology_confidence,relative_residual_l2,centreline_abs_bz_peak_t,field_peak_t
sweep_v2,l1a-gs-v2-019-9166fdf853,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0031000000000000003,0.6,0.75,0.0028840000000000003,5,3,4,False,0.5770309280547685,0.6000912638195258,0.5797071055733436;0.6000912638195258;0.5770309280547685,0.5797071055733436;0.6000912638195258;0.628374112118284,0.44144576095699906;0.4568982441329684;0.43934053657200145,False,False,0.028165732809267548,0.00260804913119974,0.7059906598603077,True,8.034201088232083e-06,0.010864028807474231,True,0.005065065856448224,0.9459753737081107,9.986609739202873e-11,0.11329016258736939,0.4566684157084281
sweep_v2,l1a-gs-v2-020-b517ae2748,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0031000000000000003,0.6,1.3,0.0028840000000000003,5,3,4,False,0.577030928054768,0.6000912638195255,0.5797071055733447;0.6000912638195255;0.577030928054768,0.5797071055733447;0.6000912638195255;0.6283741121182838,0.44144576095700205;0.45689824413297186;0.4393405365720046,False,False,0.02816573280926665,0.0026080491311998174,0.7059906598602865,True,8.03420108822883e-06,0.010864028807473693,True,0.005065065856448205,0.9459753737081107,9.986606158999402e-11,0.1963696151514403,0.7915585872279424
sweep_v2,l1a-gs-v2-021-5e0b38a851,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.003075,0.0031000000000000003,0.6,1.025,0.0,5,3,4,False,0.5574698386734911,0.5834393883971605,0.5590559833170125;0.5834393883971605;0.5574698386734911,0.5590559833170125;0.5834393883971605;0.6310762230719366,0.42390730755013495;0.44232062874106753;0.42263243526230215,False,False,0.04192793575977368,0.01462755332673678,0.5705403427411162,True,1.859881834333308e-05,0.012260925539094076,True,0.00486842268858527,0.9411916006611715,9.497637081910794e-11,0.20616133342675813,0.6079910084294694
sweep_v2,l1a-gs-v2-022-4a12458d8a,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0031000000000000003,0.6,1.025,0.0057680000000000006,5,2,3,False,0.5797071055733443,0.6000912638195248,0.5797071055733443;0.6000912638195248,0.5797071055733443;0.6000912638195248,0.44144576095699783;0.45689778544277937,False,False,0.022377680205803226,0.0023628051651481117,0.6414451878392683,True,8.034201088230998e-06,0.010864028807477869,True,0.005065065856448231,0.9459753737081106,9.986605521224009e-11,0.15482988886940513,0.624113501468184
sweep_v2,l1a-gs-v2-023-09c1438b40,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.003345,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5681321238383101,0.5928936086129227,0.5703029326012117;0.5928936086129227;0.5681321238383101,0.5703029326012117;0.5928936086129227;0.6331832008094764,0.4333089509255268;0.45038786002369297;0.4315779555540904,False,False,0.03378582344119093,0.006463864350752865,0.6785610053250253,True,8.351949717993242e-06,0.011541225982122072,True,0.0049473539390421095,0.9476381321797791,9.038993345587615e-11,0.18076681385605026,0.618408649184033
sweep_v2,l1a-gs-v2-024-8ebc8e6892,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.003975,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.583993701604443,0.6045803584323972,0.5870365277659025;0.6045803584323972;0.583993701604443,0.5870365277659025;0.6045803584323972;0.6177173315297741,0.4478436623443159;0.46119489927925034;0.44549068231315037,False,False,0.025549941837062228,0.005824270900020694,0.648948501913756,True,8.992096437072938e-06,0.009769896450732535,True,0.0051638816473584025,0.9415146097454299,9.71438206316158e-11,0.13220407025325834,0.6295358423180291
sweep_v2,l1a-gs-v2-025-7bfbfbb365,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5770309280547664,0.6000912638195248,0.5797071055733443;0.6000912638195248;0.5770309280547664,0.5797071055733443;0.6000912638195248;0.6283741121182825,0.44144576095699783;0.4568982441329694;0.43934053657200156,False,False,0.028165732809267634,0.002608049131198876,0.7059906598602508,True,8.034201088230998e-06,0.010864028807477869,True,0.005065065856448231,0.9459753737081106,9.986605521224009e-11,0.15482988886940513,0.624113501468184
sweep_v2,l1a-gs-v2-026-c5d09bfafa,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5770309280547664,0.6000912638195248,0.5797071055733443;0.6000912638195248;0.5770309280547664,0.5797071055733443;0.6000912638195248;0.6283741121182825,0.44144576095699783;0.4568982441329694;0.43934053657200156,False,False,0.028165732809267634,0.002608049131198876,0.7059906598602508,True,8.034201088230998e-06,0.010864028807477869,True,0.005065065856448231,0.9459753737081106,9.986605521224009e-11,0.15482988886940513,0.624113501468184
sweep_v2,l1a-gs-v2-027-56d238c396,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.005245920139970707,0.001632293135292661,0.3111547815712222,0.9775215759134884,0.5495112866330666,False,0.003137645049450238,0.0031754249051314225,0.5440487139023628,1.2011239760897798,0.0021123598235308293,5,3,4,False,0.47185719767428647,0.4978878072859765,0.47185719767428647;0.4978878072859765;0.4719706800448174,0.47185719767428647;0.4978878072859765;0.535262823143783,0.3734290566409384;0.39404063038628795;0.37372495962137153,False,False,0.0648496329883936,0.009140133503206579,0.5509334186225515,True,1.0971212684908775e-05,0.008678619951592238,True,0.004787795879681049,0.938633128320026,9.302796036705412e-11,0.22775277478374636,0.7059076845532841
sweep_v2,l1a-gs-v2-028-8c0a501d9c,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,3,0.005645920139970707,0.0017465788495783755,0.30935238300898765,0.9718591738315316,0.5456030276740075,False,0.003362483527156923,0.0032813072580725987,0.5920487139023628,1.2300713445108327,0.001911268841535861,4,2,3,False,0.4507321707161604,0.45081585958638903,0.45081585958638903;0.4507321707161604,0.45081585958638903;0.5716358728697376,0.366751509890674;0.3666834266170608,False,False,0.04419829066146417,0.007252481902486926,1.05816595265666,True,1.0548167189732742e-05,0.00751736182537004,True,0.006311297468621647,0.9381945345297023,9.545261191875177e-11,0.2681730621834724,0.7728498404123252
sweep_v2,l1a-gs-v2-029-3940e2552f,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.0038459201399707074,0.0018608645638640896,0.48385418733064567,1.520072760326616,1.0017376635438333,False,0.0035900806255532627,0.0033871896110137757,0.6400487139023628,1.2605422586382566,0.0019231849625860047,5,3,4,False,0.8179042626551513,0.9707048112864969,0.8356191099526814;0.9707048112864969;0.8179042626551513,0.968370552474475;0.9707048112864969;0.8179042626551513,0.595103586507175;0.5979936915400585;0.5820000872482948,False,False,0.028381105673789746,0.014291928398313539,0.2861627951872891,True,2.7382404983403857e-05,0.01762257057401969,True,0.005254370014394203,0.933451296533254,9.620200071903718e-11,0.14362363562468095,0.657628073348137
sweep_v2,l1a-gs-v2-030-5f0cd58497,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,5,0.004745920139970708,0.001975150278149804,0.41617857441697176,1.3074635519698314,0.8037347801845264,False,0.0038204363446392585,0.003493071963954952,0.6976487139023628,1.289489627059309,0.0032554290837920135,6,4,5,True,0.7144300580637134,0.7189657191784601,0.7162257381061499;0.7189657191784601;0.7189170067408918;0.7144300580637134,0.7162257381061499;0.9079140194833343;0.7189170067408918;0.7860070005895088,0.5076096445396103;0.5095515474120739;0.5096402259534525;0.5064594282866324,False,False,0.007181219970510081,0.003201124660074292,1.662441537826352,True,2.4816704187130903e-06,0.007973869533059313,True,0.007647774822145587,0.9257044865411813,9.725976802706376e-11,0.2003335199600286,0.7429504320449306
