design_key,design_id,set_id,label,sweep_index,representative,cell_id,cell_index,kind,position_class,z_start_m,z_end_m,length_m,launch_z_m,wall_area_m2,start_cusp_z_m,end_cusp_z_m,length_over_pitch,wall_mirror_ratio,axis_mirror_ratio,wall_b_min_t,axis_bz_peak_t,boundary_ambiguous,short_cell,launch_plane_inside_injector_zone,stage_count_selector,stage_pitch_m,magnet_axial_fraction,chamber_outer_radius_m,dielectric_thickness_m,radial_clearance_m,magnet_radial_thickness_m,source_strength_scale,exit_length_fraction,exit_expansion_descriptor,first_polarity_selector,wall_radius_m,chamber_length_m,injector_length_m,exit_start_m,stage_count,stage_pitch_represented_m,has_divergent_exit,bore_max_b_t,interpolation_b_relative_rms,cross_resolution_b_relative_rms,n_stage1,wall_stage1,wilson_width_stage1,topped_up,n_stage2,wall_stage2,n_final,wall_final,reflected_final,escape_final,timeout_final,p_wall,p_wall_lower,p_wall_upper,p_reflected,p_escape,p_timeout,wilson_width_final,binomial_floor,jeffreys_floor,surrogate_ready,n_control,wall_N_control,wall_2N_control,delta_p_control,discordant_control,design_p_wall_area_weighted,design_p_wall_launch_weighted,design_control_delta_p,design_timestep_passed,v1_p_wall_2N,sealed,structural_gates_passed,accepted_field_identity_sha256,catalogue_accepted_field_identity_sha256
l1a-gs-v2-052-e117399e75,e117399e757bf183c139bdd80bf2c90cf0039c3d36c5ee1d280ea51e3e2c30d8,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,52,False,cell-02,1,interior,interior,0.005922712182198846,0.012611451828809534,0.006688739646610688,0.00926708200550419,9.055646486410407e-05,0.005922712182198846,0.012611451828809534,1.0824510882273657,1.0008798489001427,0.5196264764511545,0.04315194071060695,0.0831172194941843,False,False,False,0.1449229886844079,0.006179253473304041,0.5459687139023628,0.002154742114884498,0.0008259384827447272,0.0005016793217840795,0.0022287121023632566,0.8278552780288382,0.12554391947444762,0.897045160919032,0.8286309728462782,0.002154742114884498,0.018537760419912123,0.0014830208335929699,0.016210457318518074,3,0.006179253473304041,True,0.12107417278393018,0.0037050243197968725,0.0015409635067806919,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8861368376283146,0.6653645833333334,0.0,True,0.744140625,True,True,0537fc7c259cbd8eb6cf17bb2fd7863100ddc1f1eaf2a38964c455424b6f9383,e56ac10d22cc76acd80750ddbed7e03989d42aa81e1aaabe5983bbfb523eb081
l1a-gs-v2-052-e117399e75,e117399e757bf183c139bdd80bf2c90cf0039c3d36c5ee1d280ea51e3e2c30d8,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,52,False,cell-03,2,exit_partial,exit_side,0.012611451828809534,0.016210457318518074,0.00359900548970854,0.014410954573663804,4.872565406842461e-05,0.012611451828809534,,0.5824337042099287,1.0,0.6568811844390918,0.043189907898180196,0.0657499543620813,False,False,False,0.1449229886844079,0.006179253473304041,0.5459687139023628,0.002154742114884498,0.0008259384827447272,0.0005016793217840795,0.0022287121023632566,0.8278552780288382,0.12554391947444762,0.897045160919032,0.8286309728462782,0.002154742114884498,0.018537760419912123,0.0014830208335929699,0.016210457318518074,3,0.006179253473304041,True,0.12107417278393018,0.0037050243197968725,0.0015409635067806919,128,64,0.17069550747898554,True,384,192,512,256,79,177,0,0.5,0.45685206921855137,0.5431479307814486,0.154296875,0.345703125,0.0,0.08629586156289726,0.02209708691207961,0.02209708691207961,False,64,34,34,0.0,0,0.8861368376283146,0.6653645833333334,0.0,True,0.744140625,True,True,0537fc7c259cbd8eb6cf17bb2fd7863100ddc1f1eaf2a38964c455424b6f9383,e56ac10d22cc76acd80750ddbed7e03989d42aa81e1aaabe5983bbfb523eb081
l1a-gs-v2-053-e22999f79a,e22999f79ab7e5913ca89974d620def2897081672e544adcff0bcefebab48505,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,53,False,cell-01,0,anode_partial,anode_side,0.0,0.004254650318974201,0.004254650318974201,0.0021273251594871004,3.9271163059963424e-05,,0.004254650318974201,0.9715469417129147,1.0399151773104307,0.5854744803786198,0.04424052510448933,0.07857967349591354,False,False,False,0.6449229886844079,0.004379253473304041,0.5939687139023628,0.0014690278291702122,0.0008623021191083637,0.0005362947063994641,0.0023345944553044328,0.8568026464498908,0.13771783251792588,0.9315279195397215,0.8608890373624072,0.0014690278291702122,0.017517013893216166,0.0014013611114572933,0.01510460870765604,4,0.004379253473304041,True,0.12637909198849323,0.0071541333706230436,0.006231562363304634,128,103,0.13650110707241336,True,384,320,512,423,0,89,0,0.826171875,0.7909499792318174,0.8565357826989582,0.0,0.173828125,0.0,0.06558580346714082,0.016747895621014343,0.016772039609968578,True,64,59,59,0.0,0,0.8905376648504193,0.73203125,0.0,True,0.6640625,True,True,98cf95c0b7401c9b2536eec7ca54e420e15eab730f0d5f166bf22d12d4a35833,cbc5a34c7584f82b9ac89e465ea778abc0b41333d345e4dddddc827c81857ec4
l1a-gs-v2-053-e22999f79a,e22999f79ab7e5913ca89974d620def2897081672e544adcff0bcefebab48505,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,53,False,cell-02,1,interior,interior,0.004254650318974201,0.008757236577590368,0.004502586258616167,0.006505943448282285,4.155965494158354e-05,0.004254650318974201,0.008757236577590368,1.0281629702559951,1.0010015046613534,0.5574724040450346,0.045960363989568535,0.08252676396987181,False,False,False,0.6449229886844079,0.004379253473304041,0.5939687139023628,0.0014690278291702122,0.0008623021191083637,0.0005362947063994641,0.0023345944553044328,0.8568026464498908,0.13771783251792588,0.9315279195397215,0.8608890373624072,0.0014690278291702122,0.017517013893216166,0.0014013611114572933,0.01510460870765604,4,0.004379253473304041,True,0.12637909198849323,0.0071541333706230436,0.006231562363304634,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8905376648504193,0.73203125,0.0,True,0.6640625,True,True,98cf95c0b7401c9b2536eec7ca54e420e15eab730f0d5f166bf22d12d4a35833,cbc5a34c7584f82b9ac89e465ea778abc0b41333d345e4dddddc827c81857ec4
l1a-gs-v2-053-e22999f79a,e22999f79ab7e5913ca89974d620def2897081672e544adcff0bcefebab48505,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,53,False,cell-03,2,interior,interior,0.008757236577590368,0.0132626023264372,0.0045053657488468325,0.011009919452013784,4.158531012024423e-05,0.008757236577590368,0.0132626023264372,1.0287976652439903,1.0,0.5569217971369519,0.04614371178516398,0.08285492150312954,False,False,False,0.6449229886844079,0.004379253473304041,0.5939687139023628,0.0014690278291702122,0.0008623021191083637,0.0005362947063994641,0.0023345944553044328,0.8568026464498908,0.13771783251792588,0.9315279195397215,0.8608890373624072,0.0014690278291702122,0.017517013893216166,0.0014013611114572933,0.01510460870765604,4,0.004379253473304041,True,0.12637909198849323,0.0071541333706230436,0.006231562363304634,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8905376648504193,0.73203125,0.0,True,0.6640625,True,True,98cf95c0b7401c9b2536eec7ca54e420e15eab730f0d5f166bf22d12d4a35833,cbc5a34c7584f82b9ac89e465ea778abc0b41333d345e4dddddc827c81857ec4
l1a-gs-v2-053-e22999f79a,e22999f79ab7e5913ca89974d620def2897081672e544adcff0bcefebab48505,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,53,False,cell-04,3,exit_partial,exit_side,0.0132626023264372,0.01510460870765604,0.0018420063812188397,0.01418360551704662,1.7002039540532413e-05,0.0132626023264372,,0.4206210927153961,1.0017599803028938,0.5867673699259397,0.04606264244176723,0.07864055526977944,False,False,False,0.6449229886844079,0.004379253473304041,0.5939687139023628,0.0014690278291702122,0.0008623021191083637,0.0005362947063994641,0.0023345944553044328,0.8568026464498908,0.13771783251792588,0.9315279195397215,0.8608890373624072,0.0014690278291702122,0.017517013893216166,0.0014013611114572933,0.01510460870765604,4,0.004379253473304041,True,0.12637909198849323,0.0071541333706230436,0.006231562363304634,128,65,0.17067527654865655,True,384,193,512,258,126,128,0,0.50390625,0.4607305364538204,0.5470237840483447,0.24609375,0.25,0.0,0.08629324759452434,0.022096412552213365,0.022096415178774125,False,64,35,35,0.0,0,0.8905376648504193,0.73203125,0.0,True,0.6640625,True,True,98cf95c0b7401c9b2536eec7ca54e420e15eab730f0d5f166bf22d12d4a35833,cbc5a34c7584f82b9ac89e465ea778abc0b41333d345e4dddddc827c81857ec4
l1a-gs-v2-054-58f94d4676,58f94d4676b809f32c108bfaa7d85986c07778de2cfa66df09836b2be1d22bb5,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,54,False,cell-01,0,anode_partial,anode_side,0.0,0.005055225383710892,0.005055225383710892,0.002527612691855446,5.029065802015436e-05,,0.005055225383710892,0.957564437713399,1.4308004474271192,0.5720079200811755,0.045209025115178735,0.11308426175875665,False,False,False,0.019922988684407894,0.00527925347330404,0.6419687139023629,0.0015833135434559263,0.0005019715405959669,0.0005709100910148488,0.0024404768082456098,0.8857500148709434,0.14989174556140414,0.9660106781604113,0.8931471018785362,0.0015833135434559263,0.015837760419912122,0.0012670208335929698,0.013463810864788176,3,0.00527925347330404,True,0.20696487368530866,0.005025705521800332,0.0030810674561553746,128,127,0.04154582754598635,False,0,0,128,127,0,1,0,0.9921875,0.9570737405611394,0.9986195681071257,0.0,0.0078125,0.0,0.04154582754598635,0.007781922583256459,0.009475584891282928,True,16,16,16,0.0,0,0.8973572319637245,0.6653645833333334,0.0,True,0.77734375,True,True,9ed7f808b287ae446080003d1674f84db61e8e142020f133edb32df91af4a38d,9dd64e5580c3d3614697f5c62da5706511bfd28f7b2c0f123f5a765a144cba8e
l1a-gs-v2-054-58f94d4676,58f94d4676b809f32c108bfaa7d85986c07778de2cfa66df09836b2be1d22bb5,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,54,False,cell-02,1,interior,interior,0.005055225383710892,0.010778873130451182,0.00572364774674029,0.007917049257081038,5.694029239262993e-05,0.005055225383710892,0.010778873130451182,1.0841774837452773,1.0023472937203517,0.44519301540109785,0.06411708627162331,0.1443589312552307,False,False,False,0.019922988684407894,0.00527925347330404,0.6419687139023629,0.0015833135434559263,0.0005019715405959669,0.0005709100910148488,0.0024404768082456098,0.8857500148709434,0.14989174556140414,0.9660106781604113,0.8931471018785362,0.0015833135434559263,0.015837760419912122,0.0012670208335929698,0.013463810864788176,3,0.00527925347330404,True,0.20696487368530866,0.005025705521800332,0.0030810674561553746,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8973572319637245,0.6653645833333334,0.0,True,0.77734375,True,True,9ed7f808b287ae446080003d1674f84db61e8e142020f133edb32df91af4a38d,9dd64e5580c3d3614697f5c62da5706511bfd28f7b2c0f123f5a765a144cba8e
l1a-gs-v2-054-58f94d4676,58f94d4676b809f32c108bfaa7d85986c07778de2cfa66df09836b2be1d22bb5,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,54,False,cell-03,2,exit_partial,exit_side,0.010778873130451182,0.013463810864788176,0.002684937734336994,0.012121341997619679,2.6710438240407447e-05,0.010778873130451182,,0.5085828418571112,1.0,0.5687252108539075,0.06426758790559595,0.11300288202294029,False,False,False,0.019922988684407894,0.00527925347330404,0.6419687139023629,0.0015833135434559263,0.0005019715405959669,0.0005709100910148488,0.0024404768082456098,0.8857500148709434,0.14989174556140414,0.9660106781604113,0.8931471018785362,0.0015833135434559263,0.015837760419912122,0.0012670208335929698,0.013463810864788176,3,0.00527925347330404,True,0.20696487368530866,0.005025705521800332,0.0030810674561553746,128,64,0.17069550747898554,True,384,192,512,256,128,128,0,0.5,0.45685206921855137,0.5431479307814486,0.25,0.25,0.0,0.08629586156289726,0.02209708691207961,0.02209708691207961,False,64,30,30,0.0,0,0.8973572319637245,0.6653645833333334,0.0,True,0.77734375,True,True,9ed7f808b287ae446080003d1674f84db61e8e142020f133edb32df91af4a38d,9dd64e5580c3d3614697f5c62da5706511bfd28f7b2c0f123f5a765a144cba8e
l1a-gs-v2-055-a7ac306811,a7ac306811791acb03d758b7cf4dc88c348811133f0e8e05f70579cb512bb749,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,55,False,cell-01,0,anode_partial,anode_side,0.0,0.005543625134833399,0.005543625134833399,0.0027718125674166994,5.913013904103058e-05,,0.005543625134833399,0.9761186326498408,1.636408913906674,0.5751593962484071,0.05561488876007074,0.15823213583318016,False,False,False,0.5199229886844079,0.0056792534733040405,0.6995687139023627,0.0016975992577416407,0.0005383351769596034,0.0006055254756302333,0.002546359161186786,0.914697383291996,0.16206565860488245,0.0004934367811009199,0.9254051663946653,0.0016975992577416407,0.022717013893216162,0.001817361111457293,0.01903536607507582,4,0.0056792534733040405,True,0.25235379560278914,0.005186124238405706,0.0027072110424995457,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9511952153436734,0.7142857142857143,0.0,True,0.7578125,True,True,769e5589f91f07388fc086dbfd44c452d02bb2e116763f48fcdafc6001988897,1f073a3d7d7573316d814c2ef61f7c370a951abe7802739ca4f34685d99874cf
l1a-gs-v2-055-a7ac306811,a7ac306811791acb03d758b7cf4dc88c348811133f0e8e05f70579cb512bb749,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,55,False,cell-02,1,interior,interior,0.005543625134833399,0.011353784239845685,0.005810159105012287,0.008448704687339543,6.197307851339972e-05,0.005543625134833399,0.011353784239845685,1.0230497955978868,1.0,0.49242244868630114,0.09100869971290784,0.18481834034111053,False,False,False,0.5199229886844079,0.0056792534733040405,0.6995687139023627,0.0016975992577416407,0.0005383351769596034,0.0006055254756302333,0.002546359161186786,0.914697383291996,0.16206565860488245,0.0004934367811009199,0.9254051663946653,0.0016975992577416407,0.022717013893216162,0.001817361111457293,0.01903536607507582,4,0.0056792534733040405,True,0.25235379560278914,0.005186124238405706,0.0027072110424995457,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9511952153436734,0.7142857142857143,0.0,True,0.7578125,True,True,769e5589f91f07388fc086dbfd44c452d02bb2e116763f48fcdafc6001988897,1f073a3d7d7573316d814c2ef61f7c370a951abe7802739ca4f34685d99874cf
l1a-gs-v2-055-a7ac306811,a7ac306811791acb03d758b7cf4dc88c348811133f0e8e05f70579cb512bb749,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,55,False,cell-03,2,interior,interior,0.011353784239845685,0.017177332190778976,0.0058235479509332905,0.014265558215312332,6.21158883718682e-05,0.011353784239845685,0.017177332190778976,1.0254072966293057,1.0006396737858962,0.492532704097391,0.09086520290604448,0.1846036339069474,False,False,False,0.5199229886844079,0.0056792534733040405,0.6995687139023627,0.0016975992577416407,0.0005383351769596034,0.0006055254756302333,0.002546359161186786,0.914697383291996,0.16206565860488245,0.0004934367811009199,0.9254051663946653,0.0016975992577416407,0.022717013893216162,0.001817361111457293,0.01903536607507582,4,0.0056792534733040405,True,0.25235379560278914,0.005186124238405706,0.0027072110424995457,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9511952153436734,0.7142857142857143,0.0,True,0.7578125,True,True,769e5589f91f07388fc086dbfd44c452d02bb2e116763f48fcdafc6001988897,1f073a3d7d7573316d814c2ef61f7c370a951abe7802739ca4f34685d99874cf
l1a-gs-v2-055-a7ac306811,a7ac306811791acb03d758b7cf4dc88c348811133f0e8e05f70579cb512bb749,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,55,False,cell-04,3,exit_partial,exit_side,0.017177332190778976,0.01903536607507582,0.0018580338842968426,0.0181063491329274,1.9818403887210205e-05,0.017177332190778976,,0.3271616407034369,1.0,0.5746992752439,0.09092332699439362,0.1582102691112776,False,False,False,0.5199229886844079,0.0056792534733040405,0.6995687139023627,0.0016975992577416407,0.0005383351769596034,0.0006055254756302333,0.002546359161186786,0.914697383291996,0.16206565860488245,0.0004934367811009199,0.9254051663946653,0.0016975992577416407,0.022717013893216162,0.001817361111457293,0.01903536607507582,4,0.0056792534733040405,True,0.25235379560278914,0.005186124238405706,0.0027072110424995457,128,64,0.17069550747898554,True,384,192,512,256,128,128,0,0.5,0.45685206921855137,0.5431479307814486,0.25,0.25,0.0,0.08629586156289726,0.02209708691207961,0.02209708691207961,False,64,35,35,0.0,0,0.9511952153436734,0.7142857142857143,0.0,True,0.7578125,True,True,769e5589f91f07388fc086dbfd44c452d02bb2e116763f48fcdafc6001988897,1f073a3d7d7573316d814c2ef61f7c370a951abe7802739ca4f34685d99874cf
l1a-gs-v2-056-87997ee6f2,87997ee6f2adee201a130d257d5974d71cf98390520607c05223422b77cf1e9d,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,56,False,cell-01,0,anode_partial,anode_side,0.0,0.0036724953345228183,0.0036724953345228183,0.0018362476672614092,4.180918906565408e-05,,0.0036724953345228183,0.9467015650809942,1.425041052632399,0.9348289161256385,0.052071550703665925,0.07937719527813643,False,False,False,0.2699229886844079,0.003879253473304041,0.5075687139023628,0.001811884972027355,0.0005746988133232397,0.000640140860245618,0.002652241514127962,0.9436447517130487,0.17476887221546844,0.034976195401790644,0.9576632309107944,0.001811884972027355,0.011637760419912123,0.0009310208335929699,0.009603842156210265,3,0.003879253473304041,True,0.19292346621429995,0.006943067044903173,0.0027347906439119146,128,104,0.13448776374340587,True,384,320,512,424,0,88,0,0.828125,0.7930328989697278,0.8583300232121304,0.0,0.171875,0.0,0.06529712424240253,0.016673213944300658,0.016697757019191958,True,64,51,51,0.0,0,0.8374415442982817,0.6710069444444444,0.0,True,0.689453125,True,True,d980fd9c25e923baa5e6515a69c169642a25351c3e7a68ca54abd35628e95bcf,e2ca81cdfb6c3881dceea49dec535385fa4211afd26a6c4ac67485729c10f562
l1a-gs-v2-056-87997ee6f2,87997ee6f2adee201a130d257d5974d71cf98390520607c05223422b77cf1e9d,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,56,False,cell-02,1,interior,interior,0.0036724953345228183,0.007967596402200327,0.0042951010676775085,0.005820045868361573,4.8897187399137837e-05,0.0036724953345228183,0.007967596402200327,1.1071978403152092,1.0,0.7502922901184043,0.07342609603967432,0.0978633220769027,False,False,False,0.2699229886844079,0.003879253473304041,0.5075687139023628,0.001811884972027355,0.0005746988133232397,0.000640140860245618,0.002652241514127962,0.9436447517130487,0.17476887221546844,0.034976195401790644,0.9576632309107944,0.001811884972027355,0.011637760419912123,0.0009310208335929699,0.009603842156210265,3,0.003879253473304041,True,0.19292346621429995,0.006943067044903173,0.0027347906439119146,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8374415442982817,0.6710069444444444,0.0,True,0.689453125,True,True,d980fd9c25e923baa5e6515a69c169642a25351c3e7a68ca54abd35628e95bcf,e2ca81cdfb6c3881dceea49dec535385fa4211afd26a6c4ac67485729c10f562
l1a-gs-v2-056-87997ee6f2,87997ee6f2adee201a130d257d5974d71cf98390520607c05223422b77cf1e9d,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,56,False,cell-03,2,exit_partial,exit_side,0.007967596402200327,0.009603842156210265,0.0016362457540099375,0.008785719279205295,1.8627690944681345e-05,0.007967596402200327,,0.4217939779573911,1.0080108420044505,0.9243553812874264,0.07284256575421848,0.07943492029808676,False,False,False,0.2699229886844079,0.003879253473304041,0.5075687139023628,0.001811884972027355,0.0005746988133232397,0.000640140860245618,0.002652241514127962,0.9436447517130487,0.17476887221546844,0.034976195401790644,0.9576632309107944,0.001811884972027355,0.011637760419912123,0.0009310208335929699,0.009603842156210265,3,0.003879253473304041,True,0.19292346621429995,0.006943067044903173,0.0027347906439119146,128,56,0.16939585699312765,True,384,165,512,221,147,144,0,0.431640625,0.38940389657104313,0.4748954946410697,0.287109375,0.28125,0.0,0.0854915980700266,0.021889593161335097,0.021890405130619163,False,64,27,27,0.0,0,0.8374415442982817,0.6710069444444444,0.0,True,0.689453125,True,True,d980fd9c25e923baa5e6515a69c169642a25351c3e7a68ca54abd35628e95bcf,e2ca81cdfb6c3881dceea49dec535385fa4211afd26a6c4ac67485729c10f562
l1a-gs-v2-057-68965a0576,68965a05763ccf038102a39316e3cc535dd8cdb84425ad62a0a172d680eac1ef,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,57,False,cell-01,0,anode_partial,anode_side,0.0,0.004604996000367942,0.004604996000367942,0.002302498000183971,5.5731905865946964e-05,,0.004604996000367942,0.963538767318062,1.4729127390807548,0.7604043281420455,0.05661502631065559,0.10966401740519742,False,False,False,0.7699229886844079,0.004779253473304041,0.5555687139023628,0.0019261706863130691,0.0006110624496868761,0.0006747562448610027,0.0027581238670691386,0.9725921201341013,0.1869427852589467,0.06945895402248015,0.9899212954269234,0.0019261706863130691,0.023896267366520202,0.0019117013893216162,0.01942903258773044,5,0.004779253473304041,True,0.24393764525617026,0.005492284597711646,0.0038613968986113668,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9945151559137834,0.6240234375,0.0,True,0.73046875,True,True,52cbacbda70e717205e64a26b014046f01c1feb52e22f7367f1c61497591f85f,2b5b762d5b24c6a9cfcd54476c698316ac4706006e42d7ced7196b3d80cbd8c2
l1a-gs-v2-057-68965a0576,68965a05763ccf038102a39316e3cc535dd8cdb84425ad62a0a172d680eac1ef,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,57,False,cell-02,1,interior,interior,0.004604996000367942,0.00965635209525846,0.005051356094890519,0.007130674047813201,6.113397326584477e-05,0.004604996000367942,0.00965635209525846,1.0569341264501642,1.0,0.6612998467084289,0.08338899347635673,0.12609861304432365,False,False,False,0.7699229886844079,0.004779253473304041,0.5555687139023628,0.0019261706863130691,0.0006110624496868761,0.0006747562448610027,0.0027581238670691386,0.9725921201341013,0.1869427852589467,0.06945895402248015,0.9899212954269234,0.0019261706863130691,0.023896267366520202,0.0019117013893216162,0.01942903258773044,5,0.004779253473304041,True,0.24393764525617026,0.005492284597711646,0.0038613968986113668,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9945151559137834,0.6240234375,0.0,True,0.73046875,True,True,52cbacbda70e717205e64a26b014046f01c1feb52e22f7367f1c61497591f85f,2b5b762d5b24c6a9cfcd54476c698316ac4706006e42d7ced7196b3d80cbd8c2
l1a-gs-v2-057-68965a0576,68965a05763ccf038102a39316e3cc535dd8cdb84425ad62a0a172d680eac1ef,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,57,False,cell-03,2,interior,interior,0.00965635209525846,0.014239780856179314,0.004583428760920853,0.011948066475718888,5.5470888623248494e-05,0.00965635209525846,0.014239780856179314,0.9590260877609807,1.0,0.7909203236409678,0.08472096185143764,0.10711693620594845,False,False,False,0.7699229886844079,0.004779253473304041,0.5555687139023628,0.0019261706863130691,0.0006110624496868761,0.0006747562448610027,0.0027581238670691386,0.9725921201341013,0.1869427852589467,0.06945895402248015,0.9899212954269234,0.0019261706863130691,0.023896267366520202,0.0019117013893216162,0.01942903258773044,5,0.004779253473304041,True,0.24393764525617026,0.005492284597711646,0.0038613968986113668,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9945151559137834,0.6240234375,0.0,True,0.73046875,True,True,52cbacbda70e717205e64a26b014046f01c1feb52e22f7367f1c61497591f85f,2b5b762d5b24c6a9cfcd54476c698316ac4706006e42d7ced7196b3d80cbd8c2
l1a-gs-v2-057-68965a0576,68965a05763ccf038102a39316e3cc535dd8cdb84425ad62a0a172d680eac1ef,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,57,False,cell-04,3,interior,interior,0.014239780856179314,0.01928731469209735,0.005047533835918038,0.016763547774138333,6.108771442496139e-05,0.014239780856179314,0.01928731469209735,1.0561343657775337,1.0,0.6521728576980633,0.0823278651046777,0.12623626410222832,True,False,False,0.7699229886844079,0.004779253473304041,0.5555687139023628,0.0019261706863130691,0.0006110624496868761,0.0006747562448610027,0.0027581238670691386,0.9725921201341013,0.1869427852589467,0.06945895402248015,0.9899212954269234,0.0019261706863130691,0.023896267366520202,0.0019117013893216162,0.01942903258773044,5,0.004779253473304041,True,0.24393764525617026,0.005492284597711646,0.0038613968986113668,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9945151559137834,0.6240234375,0.0,True,0.73046875,True,True,52cbacbda70e717205e64a26b014046f01c1feb52e22f7367f1c61497591f85f,2b5b762d5b24c6a9cfcd54476c698316ac4706006e42d7ced7196b3d80cbd8c2
l1a-gs-v2-057-68965a0576,68965a05763ccf038102a39316e3cc535dd8cdb84425ad62a0a172d680eac1ef,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,57,False,cell-05,4,exit_partial,exit_side,0.01928731469209735,0.01942903258773044,0.00014171789563308806,0.019358173639913896,1.7151390399280018e-06,0.01928731469209735,,0.029652726398525637,1.0021344712106406,0.755862819772166,0.08215251293094482,0.10891905640959185,True,True,False,0.7699229886844079,0.004779253473304041,0.5555687139023628,0.0019261706863130691,0.0006110624496868761,0.0006747562448610027,0.0027581238670691386,0.9725921201341013,0.1869427852589467,0.06945895402248015,0.9899212954269234,0.0019261706863130691,0.023896267366520202,0.0019117013893216162,0.01942903258773044,5,0.004779253473304041,True,0.24393764525617026,0.005492284597711646,0.0038613968986113668,128,32,0.14854278090958306,True,384,95,512,127,306,79,0,0.248046875,0.21260657818251497,0.28723974942784397,0.59765625,0.154296875,0.0,0.074633171245329,0.019086543382356862,0.019099189509459963,True,64,12,12,0.0,0,0.9945151559137834,0.6240234375,0.0,True,0.73046875,True,True,52cbacbda70e717205e64a26b014046f01c1feb52e22f7367f1c61497591f85f,2b5b762d5b24c6a9cfcd54476c698316ac4706006e42d7ced7196b3d80cbd8c2
